"","Fecha","AAPL.MX.Close"
"155",2020-11-13,2435.56005859375
"156",2020-11-17,2426.919921875
"157",2020-11-18,2405.47998046875
"158",2020-11-19,2385.77001953125
"159",2020-11-20,2358.69995117188
"160",2020-11-23,2299.330078125
"161",2020-11-24,2309.85009765625
"162",2020-11-25,2319.38989257812
"163",2020-11-26,2339.85009765625
"164",2020-11-27,2334.1298828125
"165",2020-11-30,2417.6201171875
"166",2020-12-01,2459.2099609375
"167",2020-12-02,2463.26000976562
"168",2020-12-03,2445.36010742188
"169",2020-12-04,2411.71997070312
"170",2020-12-07,2454.25
"171",2020-12-08,2466.46997070312
"172",2020-12-09,2419.9599609375
"173",2020-12-10,2469.10009765625
"174",2020-12-11,2459.419921875
"175",2020-12-14,2465.7900390625
"176",2020-12-15,2540.2099609375
"177",2020-12-16,2542.8798828125
"178",2020-12-17,2548.80004882812
"179",2020-12-18,2526.2900390625
"180",2020-12-21,2553.76000976562
"181",2020-12-22,2657.75
"182",2020-12-23,2633.23999023438
"183",2020-12-24,2620.1298828125
"184",2020-12-28,2742.44995117188
"185",2020-12-29,2689.5400390625
"186",2020-12-30,2667.22998046875
"187",2020-12-31,2641.51000976562
"188",2021-01-04,2585.11010742188
"189",2021-01-05,2605.14990234375
"190",2021-01-06,2492.53002929688
"191",2021-01-07,2630.30004882812
"192",2021-01-08,2637.96997070312
"193",2021-01-11,2587.27001953125
"194",2021-01-12,2551.9599609375
"195",2021-01-13,2598.3701171875
"196",2021-01-14,2540.57006835938
"197",2021-01-15,2519
"198",2021-01-18,2540.01000976562
"199",2021-01-19,2514.25
"200",2021-01-20,2591.57006835938
"201",2021-01-21,2701.65991210938
"202",2021-01-22,2784.6298828125
"203",2021-01-25,2871.3798828125
"204",2021-01-26,2857.14990234375
"205",2021-01-27,2872.7900390625
"206",2021-01-28,2780.03002929688
"207",2021-01-29,2719.81005859375
"208",2021-02-02,2726.81005859375
"209",2021-02-03,2714.07006835938
"210",2021-02-04,2801.30004882812
"211",2021-02-05,2747.10009765625
"212",2021-02-08,2743.81005859375
"213",2021-02-09,2734.830078125
"214",2021-02-10,2710.03002929688
"215",2021-02-11,2690.3798828125
"216",2021-02-12,2699.3798828125
"217",2021-02-15,2698.97998046875
"218",2021-02-16,2686.07006835938
"219",2021-02-17,2647.65991210938
"220",2021-02-18,2639.05004882812
"221",2021-02-19,2659.78002929688
"222",2021-02-22,2619.35009765625
"223",2021-02-23,2588.98999023438
"224",2021-02-24,2548.080078125
"225",2021-02-25,2544.40991210938
"226",2021-02-26,2585.77001953125
"227",2021-03-01,2635.14990234375
"228",2021-03-02,2580.57006835938
"229",2021-03-03,2562.68994140625
"230",2021-03-04,2535.78002929688
"231",2021-03-05,2590.43994140625
"232",2021-03-08,2514
"233",2021-03-09,2568.14990234375
"234",2021-03-10,2511.39990234375
"235",2021-03-11,2512.02001953125
"236",2021-03-12,2507.11010742188
"237",2021-03-16,2590.65991210938
"238",2021-03-17,2544.63989257812
"239",2021-03-18,2470.05004882812
"240",2021-03-19,2470.2099609375
"241",2021-03-22,2542.81005859375
"242",2021-03-23,2544.75
"243",2021-03-24,2522.92993164062
"244",2021-03-25,2493.169921875
"245",2021-03-26,2481.14990234375
"246",2021-03-29,2505.22998046875
"247",2021-03-30,2465.919921875
"248",2021-03-31,2504.31005859375
"249",2021-04-05,2557.43994140625
"250",2021-04-06,2548
"251",2021-04-07,2581.53002929688
"252",2021-04-08,2616.25
"253",2021-04-09,2676.67993164062
"254",2021-04-12,2644.25
"255",2021-04-13,2704
"256",2021-04-14,2649.26000976562
"257",2021-04-15,2679.18994140625
"258",2021-04-16,2669.86010742188
"259",2021-04-19,2666.88989257812
"260",2021-04-20,2656.35009765625
"261",2021-04-21,2658.59008789062
"262",2021-04-22,2634.35009765625
"263",2021-04-23,2671.80004882812
"264",2021-04-26,2677.13989257812
"265",2021-04-27,2697.5400390625
"266",2021-04-28,2665.3798828125
"267",2021-04-29,2673.23999023438
"268",2021-04-30,2662.7099609375
"269",2021-05-03,2672.09008789062
"270",2021-05-04,2579.88989257812
"271",2021-05-05,2604.48999023438
"272",2021-05-06,2600.39990234375
"273",2021-05-07,2593.94995117188
"274",2021-05-10,2534.92993164062
"275",2021-05-11,2514.57006835938
"276",2021-05-12,2468.96997070312
"277",2021-05-13,2504.44995117188
"278",2021-05-14,2539.169921875
"279",2021-05-17,2485.830078125
"280",2021-05-18,2479.01000976562
"281",2021-05-19,2482.64990234375
"282",2021-05-20,2531.2900390625
"283",2021-05-21,2506.25
"284",2021-05-24,2528.17993164062
"285",2021-05-25,2526.6298828125
"286",2021-05-26,2518.9599609375
"287",2021-05-27,2511.25
"288",2021-05-28,2489.15991210938
"289",2021-05-31,2500
"290",2021-06-01,2484.35009765625
"291",2021-06-02,2486.35009765625
"292",2021-06-03,2488.59008789062
"293",2021-06-04,2506.5400390625
"294",2021-06-07,2497.10009765625
"295",2021-06-08,2500.76000976562
"296",2021-06-09,2506.72998046875
"297",2021-06-10,2486.51000976562
"298",2021-06-11,2528.5400390625
"299",2021-06-14,2594.80004882812
"300",2021-06-15,2600.53002929688
"301",2021-06-16,2641.30004882812
"302",2021-06-17,2701.09008789062
"303",2021-06-18,2698.5400390625
"304",2021-06-21,2706.77001953125
"305",2021-06-22,2726.36010742188
"306",2021-06-23,2700.55004882812
"307",2021-06-24,2653.80004882812
"308",2021-06-25,2636.1298828125
"309",2021-06-28,2669.6201171875
"310",2021-06-29,2699.75
"311",2021-06-30,2730.80004882812
"312",2021-07-01,2740.34008789062
"313",2021-07-02,2764.85009765625
"314",2021-07-05,2755
"315",2021-07-06,2842.65991210938
"316",2021-07-07,2885.6298828125
"317",2021-07-08,2858.419921875
"318",2021-07-09,2879.61010742188
"319",2021-07-12,2871.03002929688
"320",2021-07-13,2924.28002929688
"321",2021-07-14,2960.14990234375
"322",2021-07-15,2956.80004882812
"323",2021-07-16,2909.22998046875
"324",2021-07-19,2851.01000976562
"325",2021-07-20,2951.830078125
"326",2021-07-21,2927.82006835938
"327",2021-07-22,2949.669921875
"328",2021-07-23,2980.69995117188
"329",2021-07-26,2985.7099609375
"330",2021-07-27,2926.580078125
"331",2021-07-28,2892.43994140625
"332",2021-07-29,2891.47998046875
"333",2021-07-30,2905.64990234375
"334",2021-08-02,2897.38989257812
"335",2021-08-03,2928.35009765625
"336",2021-08-04,2942.1201171875
"337",2021-08-05,2923.35009765625
"338",2021-08-06,2927.17993164062
"339",2021-08-09,2932.57006835938
"340",2021-08-10,2921.92993164062
"341",2021-08-11,2906.5400390625
"342",2021-08-12,2966.44995117188
"343",2021-08-13,2958.57006835938
"344",2021-08-16,3002.51000976562
"345",2021-08-17,3001.77001953125
"346",2021-08-18,2935.07006835938
"347",2021-08-19,2960.18994140625
"348",2021-08-20,3014.57006835938
"349",2021-08-23,3044.80004882812
"350",2021-08-24,3023.01000976562
"351",2021-08-25,3010.580078125
"352",2021-08-26,3008.23999023438
"353",2021-08-27,2998.15991210938
"354",2021-08-30,3085.05004882812
"355",2021-08-31,3053.90991210938
"356",2021-09-01,3049.8798828125
"357",2021-09-02,3065.88989257812
"358",2021-09-03,3073.11010742188
"359",2021-09-06,3096.7099609375
"360",2021-09-07,3127.80004882812
"361",2021-09-08,3084.92993164062
"362",2021-09-09,3074.34008789062
"363",2021-09-10,2964.11010742188
"364",2021-09-13,2970.32006835938
"365",2021-09-14,2950.72998046875
"366",2021-09-15,2963.419921875
"367",2021-09-17,2922.60009765625
"368",2021-09-20,2870.67993164062
"369",2021-09-21,2895.61010742188
"370",2021-09-22,2930.71997070312
"371",2021-09-23,2941.42993164062
"372",2021-09-24,2952.69995117188
"373",2021-09-27,2924
"374",2021-09-28,2895.13989257812
"375",2021-09-29,2936.0400390625
"376",2021-09-30,2935.05004882812
"377",2021-10-01,2906.71997070312
"378",2021-10-04,2843.7099609375
"379",2021-10-05,2908.82006835938
"380",2021-10-06,2910.63989257812
"381",2021-10-07,2958.94995117188
"382",2021-10-08,2960.96997070312
"383",2021-10-11,2984.94995117188
"384",2021-10-12,2937.31005859375
"385",2021-10-13,2898.1298828125
"386",2021-10-14,2952.0400390625
"387",2021-10-15,2943.35009765625
"388",2021-10-18,2989.56005859375
"389",2021-10-19,3009.10009765625
"390",2021-10-20,3008.1298828125
"391",2021-10-21,3032.9599609375
"392",2021-10-22,3005.59008789062
"393",2021-10-25,2996.93994140625
"394",2021-10-26,3022.85009765625
"395",2021-10-27,3029.94995117188
"396",2021-10-28,3107.57006835938
"397",2021-10-29,3083.55004882812
"398",2021-11-01,3099.3701171875
"399",2021-11-03,3126.9599609375
"400",2021-11-04,3105.8798828125
"401",2021-11-05,3073.81005859375
"402",2021-11-08,3060.15991210938
"403",2021-11-09,3064
"404",2021-11-10,3054.89990234375
"405",2021-11-11,3059.85009765625
"406",2021-11-12,3074.43994140625
"407",2021-11-16,3130.92993164062
"408",2021-11-17,3178.330078125
"409",2021-11-18,3290.51000976562
"410",2021-11-19,3346.78002929688
"411",2021-11-22,3399.07006835938
"412",2021-11-23,3417.8798828125
"413",2021-11-24,3464.6298828125
"414",2021-11-25,3490
"415",2021-11-26,3445.34008789062
"416",2021-11-29,3473.84008789062
"417",2021-11-30,3534.8798828125
"418",2021-12-01,3554.4599609375
"419",2021-12-02,3483.15991210938
"420",2021-12-03,3427.53002929688
"421",2021-12-06,3514.4599609375
"422",2021-12-07,3580.78002929688
"423",2021-12-08,3663.419921875
"424",2021-12-09,3666.22998046875
"425",2021-12-10,3733.61010742188
"426",2021-12-13,3711.3701171875
"427",2021-12-14,3711.26000976562
"428",2021-12-15,3762.65991210938
"429",2021-12-16,3593.0400390625
"430",2021-12-17,3562.35009765625
"431",2021-12-20,3520.89990234375
"432",2021-12-21,3591.84008789062
"433",2021-12-22,3627.9599609375
"434",2021-12-23,3645.28002929688
"435",2021-12-24,3666.2900390625
"436",2021-12-27,3729.02001953125
"437",2021-12-28,3703.43994140625
"438",2021-12-29,3697.2900390625
"439",2021-12-30,3660.31005859375
"440",2021-12-31,3644.28002929688
"441",2022-01-03,3719.68994140625
"442",2022-01-04,3701.27001953125
"443",2022-01-05,3604.1201171875
"444",2022-01-06,3531
"445",2022-01-07,3513.56005859375
"446",2022-01-10,3494.47998046875
"447",2022-01-11,3568.30004882812
"448",2022-01-12,3568.52001953125
"449",2022-01-13,3510.98999023438
"450",2022-01-14,3512.31005859375
"451",2022-01-17,3507
"452",2022-01-18,3469.44995117188
"453",2022-01-19,3413.17993164062
"454",2022-01-20,3387.80004882812
"455",2022-01-21,3332.53002929688
"456",2022-01-24,3296.2900390625
"457",2022-01-25,3311.73999023438
"458",2022-01-26,3302.5
"459",2022-01-27,3312.05004882812
"460",2022-01-28,3536.56005859375
"461",2022-01-31,3593.2099609375
"462",2022-02-01,3586.580078125
"463",2022-02-02,3607.330078125
"464",2022-02-03,3571.94995117188
"465",2022-02-04,3575.60009765625
"466",2022-02-08,3607.96997070312
"467",2022-02-09,3603.4599609375
"468",2022-02-10,3545.6298828125
"469",2022-02-11,3469.1201171875
"470",2022-02-14,3440.7099609375
"471",2022-02-15,3511.1201171875
"472",2022-02-16,3499.68994140625
"473",2022-02-17,3435.5
"474",2022-02-18,3394.93994140625
"475",2022-02-21,3305.6201171875
"476",2022-02-22,3335.6201171875
"477",2022-02-23,3245.8798828125
"478",2022-02-24,3324.1298828125
"479",2022-02-25,3354.69995117188
"480",2022-02-28,3363.63989257812
"481",2022-03-01,3363.81005859375
"482",2022-03-02,3438.56005859375
"483",2022-03-03,3422.01000976562
"484",2022-03-04,3418.4599609375
"485",2022-03-07,3404.81005859375
"486",2022-03-08,3364.68994140625
"487",2022-03-09,3408.330078125
"488",2022-03-10,3319.9599609375
"489",2022-03-11,3244.76000976562
"490",2022-03-14,3150.4599609375
"491",2022-03-15,3233.55004882812
"492",2022-03-16,3275.26000976562
"493",2022-03-17,3280.55004882812
"494",2022-03-18,3345.77001953125
"495",2022-03-22,3423.28002929688
"496",2022-03-23,3443.72998046875
"497",2022-03-24,3487.56005859375
"498",2022-03-25,3479.38989257812
"499",2022-03-28,3520.11010742188
"500",2022-03-29,3563.82006835938
"501",2022-03-30,3523.169921875
"502",2022-03-31,3492.85009765625
"503",2022-04-01,3446.0400390625
"504",2022-04-04,3534.3798828125
"505",2022-04-05,3490.61010742188
"506",2022-04-06,3460.81005859375
"507",2022-04-07,3478.59008789062
"508",2022-04-08,3412.09008789062
"509",2022-04-11,3302.61010742188
"510",2022-04-12,3322.72998046875
"511",2022-04-13,3372.68994140625
"512",2022-04-18,3262.34008789062
"513",2022-04-19,3359.1298828125
"514",2022-04-20,3340.55004882812
"515",2022-04-21,3362.169921875
"516",2022-04-22,3292.21997070312
"517",2022-04-25,3283.830078125
"518",2022-04-26,3206.8798828125
"519",2022-04-27,3198.98999023438
"520",2022-04-28,3347.46997070312
"521",2022-04-29,3227.419921875
"522",2022-05-02,3229.72998046875
"523",2022-05-03,3220.90991210938
"524",2022-05-04,3323.90991210938
"525",2022-05-05,3162.69995117188
"526",2022-05-06,3176.13989257812
"527",2022-05-09,3094.46997070312
"528",2022-05-10,3149.81005859375
"529",2022-05-11,2971.7900390625
"530",2022-05-12,2865.169921875
"531",2022-05-13,2949.07006835938
"532",2022-05-16,2912.169921875
"533",2022-05-17,2975.42993164062
"534",2022-05-18,2819.5
"535",2022-05-19,2735.23999023438
"536",2022-05-20,2720.9599609375
"537",2022-05-23,2830.36010742188
"538",2022-05-24,2783.02001953125
"539",2022-05-25,2782.09008789062
"540",2022-05-26,2847.6201171875
"541",2022-05-27,2917.02001953125
"542",2022-05-30,2899.65991210938
"543",2022-05-31,2936.22998046875
"544",2022-06-01,2946.1201171875
"545",2022-06-02,2945.01000976562
"546",2022-06-03,2843.02001953125
"547",2022-06-06,2860.7099609375
"548",2022-06-07,2910.68994140625
"549",2022-06-08,2896.06005859375
"550",2022-06-09,2818.69995117188
"551",2022-06-10,2758.64990234375
"552",2022-06-13,2702.34008789062
"553",2022-06-14,2741.25
"554",2022-06-15,2756.05004882812
"555",2022-06-16,2642.42993164062
"556",2022-06-17,2683.03002929688
"557",2022-06-20,2675
"558",2022-06-21,2738.15991210938
"559",2022-06-22,2717.51000976562
"560",2022-06-23,2769.30004882812
"561",2022-06-24,2799.38989257812
"562",2022-06-27,2814.40991210938
"563",2022-06-28,2773.77001953125
"564",2022-06-29,2800.05004882812
"565",2022-06-30,2748.73999023438
"566",2022-07-01,2804.11010742188
"567",2022-07-04,2784.6201171875
"568",2022-07-05,2899.80004882812
"569",2022-07-06,2951.5400390625
"570",2022-07-07,2997.6201171875
"571",2022-07-08,3006.17993164062
"572",2022-07-11,3002.30004882812
"573",2022-07-12,3038.40991210938
"574",2022-07-13,3021.67993164062
"575",2022-07-14,3085.05004882812
"576",2022-07-15,3074.61010742188
"577",2022-07-18,3014.15991210938
"578",2022-07-19,3094.830078125
"579",2022-07-20,3146.330078125
"580",2022-07-21,3204.71997070312
"581",2022-07-22,3163.53002929688
"582",2022-07-25,3127.07006835938
"583",2022-07-26,3097.80004882812
"584",2022-07-27,3190.82006835938
"585",2022-07-28,3188.68994140625
"586",2022-07-29,3318.10009765625
"587",2022-08-01,3283.7099609375
"588",2022-08-02,3327.55004882812
"589",2022-08-03,3404.14990234375
"590",2022-08-04,3367.59008789062
"591",2022-08-05,3369.580078125
"592",2022-08-08,3342.34008789062
"593",2022-08-09,3339.73999023438
"594",2022-08-10,3381.01000976562
"595",2022-08-11,3366.4599609375
"596",2022-08-12,3411.919921875
"597",2022-08-15,3436.14990234375
"598",2022-08-16,3442.10009765625
"599",2022-08-17,3485.51000976562
"600",2022-08-18,3505.77001953125
"601",2022-08-19,3459.02001953125
"602",2022-08-22,3371.88989257812
"603",2022-08-23,3343.0400390625
"604",2022-08-24,3336.7900390625
"605",2022-08-25,3377.34008789062
"606",2022-08-26,3288.01000976562
"607",2022-08-29,3241.82006835938
"608",2022-08-30,3188.10009765625
"609",2022-08-31,3181.38989257812
"610",2022-09-01,3178.05004882812
"611",2022-09-02,3102.75
"612",2022-09-05,3152
"613",2022-09-06,3105.56005859375
"614",2022-09-07,3122.28002929688
"615",2022-09-08,3076.78002929688
"616",2022-09-09,3134.3701171875
"617",2022-09-12,3246.80004882812
"618",2022-09-13,3092.84008789062
"619",2022-09-14,3103.39990234375
"620",2022-09-15,3052.56005859375
"621",2022-09-19,3068.8701171875
"622",2022-09-20,3138.21997070312
"623",2022-09-21,3093.96997070312
"624",2022-09-22,3064.169921875
"625",2022-09-23,3029.80004882812
"626",2022-09-26,3077.42993164062
"627",2022-09-27,3096
"628",2022-09-28,3020.69995117188
"629",2022-09-29,2872.169921875
"630",2022-09-30,2810.25
"631",2022-10-03,2855.419921875
"632",2022-10-04,2908.94995117188
"633",2022-10-05,2935.17993164062
"634",2022-10-06,2927.90991210938
"635",2022-10-07,2816.09008789062
"636",2022-10-10,2816.34008789062
"637",2022-10-11,2787.51000976562
"638",2022-10-12,2770.63989257812
"639",2022-10-13,2861.76000976562
"640",2022-10-14,2781.669921875
"641",2022-10-17,2850.19995117188
"642",2022-10-18,2869.09008789062
"643",2022-10-19,2884.15991210938
"644",2022-10-20,2874.42993164062
"645",2022-10-21,2937.96997070312
"646",2022-10-24,2977.13989257812
"647",2022-10-25,3022.23999023438
"648",2022-10-26,2973.14990234375
"649",2022-10-27,2874.580078125
"650",2022-10-28,3082.919921875
"651",2022-10-31,3034.580078125
"652",2022-11-01,2975
"653",2022-11-03,2743.35009765625
"654",2022-11-04,2691.19995117188
"655",2022-11-07,2702.97998046875
"656",2022-11-08,2740
"657",2022-11-09,2639.0400390625
"658",2022-11-10,2826.1201171875
"659",2022-11-11,2914.28002929688
"660",2022-11-14,2875.830078125
"661",2022-11-15,2905.2099609375
"662",2022-11-16,2875
"663",2022-11-17,2916.14990234375
"664",2022-11-18,2945.60009765625
"665",2022-11-22,2915.03002929688
"666",2022-11-23,2920.01000976562
"667",2022-11-24,2901.11010742188
"668",2022-11-25,2867.669921875
"669",2022-11-28,2780.39990234375
"670",2022-11-29,2707.4599609375
"671",2022-11-30,2844.07006835938
"672",2022-12-01,2845.7900390625
"673",2022-12-02,2859.51000976562
"674",2022-12-05,2890.919921875
"675",2022-12-06,2812.03002929688
"676",2022-12-07,2769.98999023438
"677",2022-12-08,2799.82006835938
"678",2022-12-09,2814.63989257812
"679",2022-12-13,2845.77001953125
"680",2022-12-14,2810.85009765625
"681",2022-12-15,2692
"682",2022-12-16,2675.25
"683",2022-12-19,2608.5400390625
"684",2022-12-20,2616.64990234375
"685",2022-12-21,2657.69995117188
"686",2022-12-22,2582.67993164062
"687",2022-12-23,2552.0400390625
"688",2022-12-26,2630.3701171875
"689",2022-12-27,2541.67993164062
"690",2022-12-28,2447.40991210938
"691",2022-12-29,2530.580078125
"692",2022-12-30,2527.67993164062
"693",2023-01-02,2575
"694",2023-01-03,2429.6201171875
"695",2023-01-04,2438.6298828125
"696",2023-01-05,2416.01000976562
"697",2023-01-06,2480.01000976562
"698",2023-01-09,2494.22998046875
"699",2023-01-10,2488.26000976562
"700",2023-01-11,2520.669921875
"701",2023-01-12,2511.080078125
"702",2023-01-13,2532.44995117188
"703",2023-01-16,2513.67993164062
"704",2023-01-17,2533.09008789062
"705",2023-01-18,2550.080078125
"706",2023-01-19,2568.7900390625
"707",2023-01-20,2599.52001953125
"708",2023-01-23,2653.75
"709",2023-01-24,2672.64990234375
"710",2023-01-25,2666.14990234375
"711",2023-01-26,2702.18994140625
"712",2023-01-27,2745.48999023438
"713",2023-01-30,2688.419921875
"714",2023-01-31,2710.96997070312
"715",2023-02-01,2718.8701171875
"716",2023-02-02,2796.82006835938
"717",2023-02-03,2935.21997070312
"718",2023-02-07,2921.67993164062
"719",2023-02-08,2875.61010742188
"720",2023-02-09,2833.2099609375
"721",2023-02-10,2812.22998046875
"722",2023-02-13,2854.76000976562
"723",2023-02-14,2839.09008789062
"724",2023-02-15,2882.5400390625
"725",2023-02-16,2849.080078125
"726",2023-02-17,2795.23999023438
"727",2023-02-20,2790.09008789062
"728",2023-02-21,2745.01000976562
"729",2023-02-22,2728.01000976562
"730",2023-02-23,2747.32006835938
"731",2023-02-24,2685.55004882812
"732",2023-02-27,2712.97998046875
"733",2023-02-28,2714.75
"734",2023-03-01,2631.07006835938
"735",2023-03-02,2647.25
"736",2023-03-03,2709.51000976562
"737",2023-03-06,2773.17993164062
"738",2023-03-07,2747.07006835938
"739",2023-03-08,2747.13989257812
"740",2023-03-09,2759.82006835938
"741",2023-03-10,2734.71997070312
"742",2023-03-13,2857.169921875
"743",2023-03-14,2815.7099609375
"744",2023-03-15,2900
"745",2023-03-16,2922.68994140625
"746",2023-03-17,2940
"747",2023-03-21,2963.5
"748",2023-03-22,2949.0400390625
"749",2023-03-23,2966.11010742188
"750",2023-03-24,2953
"751",2023-03-27,2914.14990234375
"752",2023-03-28,2868.06005859375
"753",2023-03-29,2908.77001953125
"754",2023-03-30,2939.43994140625
"755",2023-03-31,2963.05004882812
"756",2023-04-03,2998.0400390625
"757",2023-04-04,2992.56005859375
"758",2023-04-05,2990.73999023438
"759",2023-04-10,2939.25
"760",2023-04-11,2921.06005859375
"761",2023-04-12,2897.60009765625
"762",2023-04-13,2980.82006835938
"763",2023-04-14,2981.98999023438
"764",2023-04-17,2978.96997070312
"765",2023-04-18,3002.080078125
"766",2023-04-19,3017.93994140625
"767",2023-04-20,2998.5400390625
"768",2023-04-21,2969
"769",2023-04-24,2975.09008789062
"770",2023-04-25,2969.46997070312
"771",2023-04-26,2964.81005859375
"772",2023-04-27,3038.07006835938
"773",2023-04-28,3042.17993164062
"774",2023-05-02,3036
"775",2023-05-03,2999.94995117188
"776",2023-05-04,2971.8798828125
"777",2023-05-05,3085.86010742188
"778",2023-05-08,3086.64990234375
"779",2023-05-09,3052.3701171875
"780",2023-05-10,3049.5
"781",2023-05-11,3053.5
"782",2023-05-12,3036.330078125
"783",2023-05-15,2996.86010742188
"784",2023-05-16,3014
"785",2023-05-17,3031.42993164062
"786",2023-05-18,3095.34008789062
"787",2023-05-19,3109.89990234375
"788",2023-05-22,3117.82006835938
"789",2023-05-23,3083.2099609375
"790",2023-05-24,3065.64990234375
"791",2023-05-25,3094.06005859375
